# i	j	beta * DeltaG^cnf_ij
796	350	11.41344418
796	400	14.36574486
796	421	23.8045823
796	461	23.28537121
796	464	24.81000046
796	473	27.89385775
796	479	22.30169652
796	485	29.74726331
797	11	29.3436816
797	17	19.64779884
797	58	18.00624359
797	82	27.79981847
797	83	29.21557197
797	135	17.76248421
797	178	28.54250883
797	199	16.43397113
797	205	27.37022372
797	251	28.84881251
797	273	29.37415633
797	309	28.00269825
797	333	15.4998015
797	344	13.37324917
797	382	20.97326036
797	386	20.2048109
797	428	28.18365286
797	433	14.77777407
797	441	9.339186591
797	446	16.70882054
797	459	28.17157844
797	499	16.47964131
798	5	26.04516011
798	47	17.3289785
798	56	28.39206675
798	115	25.00251601
798	128	31.17446371
798	130	28.05787357
798	165	11.45256808
798	167	19.73759105
798	172	15.86401238
798	249	15.14381508
798	265	27.49124742
798	308	28.02644444
798	336	26.08136016
798	351	10.88931743
798	370	14.48082156
798	389	19.66154781
798	397	28.41223114
798	469	16.80223754
799	6	9.683219557
799	46	29.3908688
799	62	13.69886426
799	77	16.86913765
799	99	9.109811163
799	147	11.1860554
799	154	25.54305889
799	171	14.08321539
799	174	28.37422768
799	202	13.17086279
799	237	14.37373515
799	245	29.15476946
799	314	27.63365476
799	325	28.07005239
799	350	23.98910594
799	357	11.67635163
799	388	28.23960034
799	391	10.83812337
799	422	16.99747597
799	440	22.21751234
799	461	13.54597205
799	464	15.82943271
799	485	27.8057659
799	497	22.12157496
800	15	14.35189577
800	29	28.23221177
800	33	21.05189046
800	143	10.1555017
800	144	28.39133516
800	153	28.25026598
800	173	29.90322435
800	177	24.61808711
800	197	17.19121244
800	219	30.35695655
800	262	27.79738946
800	278	10.61314846
800	293	9.665925984
800	298	13.13500946
800	307	27.91107674
800	359	14.71791787
800	372	14.31512296
800	416	23.98380099
800	495	31.51944388
801	59	20.26984293
801	76	11.16080345
801	119	25.50753954
801	127	17.33642961
801	259	27.79888949
801	260	20.36269663
801	274	10.46020017
801	277	12.5674
801	283	18.58366864
801	329	14.91450161
801	432	23.22664919
801	443	15.45568326
801	487	28.87043395
802	25	28.84682219
802	50	28.01509791
802	54	19.38959068
802	81	29.92963919
802	112	10.1379404
802	159	27.91485158
802	190	23.27257679
802	245	29.4742492
802	255	15.05154225
802	264	15.60983552
802	297	28.74090188
802	327	25.88263091
802	348	10.73481303
802	403	11.04860388
802	412	15.77440297
802	423	11.04784983
802	434	17.49769989
803	13	19.38533494
803	21	11.62298646
803	90	17.71832713
803	116	16.04419448
803	133	12.8879448
803	205	16.21456211
803	271	27.80262436
803	273	17.1722622
803	337	27.82667615
803	344	32.24520165
803	361	13.08891384
803	386	29.11485525
803	402	27.88518357
803	425	19.38803518
803	445	24.23945714
803	446	27.81702048
803	459	17.81729564
803	481	28.41575949
804	56	15.62401543
804	93	20.14396343
804	115	17.84610951
804	128	12.02889209
804	130	11.03164945
804	153	20.97680992
804	165	12.92179319
804	167	19.34576663
804	173	25.24722927
804	177	28.26368708
804	265	21.68320926
804	351	11.90045631
804	356	28.94345786
804	374	12.42947152
804	389	28.94297482
804	397	17.60976185
804	416	29.47712111
805	20	22.36723081
805	93	9.81103147
805	100	9.369567821
805	128	12.79081709
805	130	15.6083048
805	153	29.70876888
805	155	22.87885958
805	165	27.88031144
805	197	28.06310469
805	258	28.2810348
805	265	20.98675716
805	330	29.54103829
805	356	10.07867659
805	374	13.20382668
805	390	26.26693179
805	397	11.69130316
805	442	16.80035165
805	490	14.30481418
806	25	14.46908538
806	43	27.84516865
806	105	26.37434637
806	112	27.98241359
806	152	23.40644009
806	184	16.61261859
806	217	27.84229172
806	228	20.71508049
806	245	28.16604124
806	255	18.27594014
806	264	10.20871643
806	288	27.94513093
806	348	17.01740994
806	403	27.80324262
806	412	10.44147421
806	414	17.38143953
806	423	20.82082787
806	427	9.712839084
806	434	28.62121011
806	450	24.46055756
807	2	19.35830995
807	24	28.12937585
807	27	29.17776327
807	55	9.999931233
807	71	28.04634387
807	102	28.78913275
807	164	13.72363449
807	178	27.8026105
807	186	27.84121069
807	195	29.39843347
807	206	10.57112835
807	207	27.89461711
807	214	28.00318415
807	240	10.12183939
807	268	27.81306477
807	279	27.00375567
807	282	22.68116327
807	285	17.65220493
807	302	9.530653076
807	332	28.340276
807	353	16.66092524
807	362	12.48538941
807	380	19.41679857
807	418	12.66521718
807	419	27.79450872
807	438	28.23470495
807	457	25.10487761
807	474	13.46438503
807	493	15.74949569
808	19	27.90247421
808	25	27.9439544
808	26	27.82494511
808	43	12.3446835
808	106	14.55066271
808	152	10.50014195
808	181	20.0180682
808	184	28.84034289
808	221	17.30459927
808	228	12.16340553
808	245	27.81645556
808	255	28.16173454
808	270	22.36015159
808	363	10.56672497
808	388	29.74660249
808	412	23.66857626
808	414	10.40799357
808	427	18.56335357
808	439	30.00143623
808	450	10.63995545
809	6	10.280259
809	14	16.31823859
809	62	9.435207847
809	73	27.84314362
809	77	10.22771556
809	99	12.8011366
809	147	12.47581454
809	171	25.05243798
809	174	26.8819511
809	202	14.63530085
809	223	28.79012225
809	237	20.03265648
809	314	14.00635428
809	325	18.40762339
809	357	20.80319864
809	391	9.403609428
809	422	22.07183976
809	452	27.9445986
809	461	12.48602134
809	464	12.72248261
810	5	12.86280138
810	47	16.77609948
810	57	17.38653657
810	94	13.59239802
810	128	26.92512769
810	129	9.648731906
810	155	24.1839425
810	165	15.71283378
810	172	24.22920787
810	215	17.64713785
810	249	28.77368084
810	258	20.63614583
810	265	11.73945497
810	296	13.77072842
810	336	29.17395493
810	351	25.73757375
810	374	23.08512244
810	379	25.31251105
810	390	27.79460944
810	397	21.26095542
810	442	27.08575964
810	473	14.32378205
810	486	13.22300083
811	30	12.93775759
811	34	15.61427638
811	75	28.13793221
811	107	22.83673382
811	134	23.19342599
811	198	13.13190016
811	236	21.24853963
811	246	10.35228308
811	320	25.14477625
811	346	12.54231269
811	385	27.79771212
811	429	20.25832606
811	435	27.81483909
811	451	28.2537237
811	452	28.43953034
811	466	24.8801139
811	482	8.977870854
811	484	13.71728847
811	488	25.99226936
811	492	21.36651363
812	1	10.48932894
812	45	21.35858517
812	46	28.07031435
812	91	28.93669067
812	97	11.68050601
812	172	30.34272762
812	249	27.79669608
812	266	9.462831898
812	300	27.06346767
812	317	9.064445462
812	319	16.04106693
812	322	24.89405296
812	336	23.55169628
812	347	24.51420203
812	368	11.62609771
812	393	28.26782952
812	400	19.9924783
812	421	14.4454771
812	469	28.68835449
812	479	23.19106167
813	40	26.32406036
813	44	17.72813389
813	59	27.80677245
813	67	11.77509882
813	87	19.69036027
813	132	21.0584242
813	189	27.86892783
813	225	12.08402985
813	226	11.23973856
813	299	29.93838924
813	306	22.20353013
813	315	12.03811707
813	329	28.89657662
813	340	25.64324014
813	343	27.82141053
813	408	28.76810993
813	417	10.34949129
813	472	22.30269757
814	2	28.33269362
814	58	29.10304208
814	82	19.41968586
814	83	18.06328255
814	135	28.37809351
814	178	20.54087825
814	186	21.72457181
814	199	24.20511527
814	333	22.01299266
814	335	27.7993397
814	344	12.81328486
814	367	23.51206731
814	386	28.52028267
814	428	17.15094697
814	433	26.95158323
814	441	10.28446791
814	459	28.07035423
814	499	27.79409782
815	14	18.65801324
815	62	28.41785569
815	73	26.61887659
815	75	13.75500707
815	96	11.2817064
815	104	12.61027334
815	134	19.70949147
815	148	28.22933585
815	213	28.55864381
815	223	9.569948565
815	236	22.4532864
815	246	24.94163167
815	314	17.84248626
815	320	15.03749024
815	325	19.77852657
815	335	28.84339405
815	341	10.17885558
815	346	18.51812124
815	367	25.0001234
815	384	13.07104994
815	452	10.59616966
815	482	28.45761318
815	484	27.7941805
816	0	28.64092165
816	15	27.91494927
816	16	13.05464277
816	29	27.81469651
816	33	17.8373009
816	69	27.93330327
816	72	18.81819678
816	105	28.42053141
816	120	10.07052457
816	141	28.35035798
816	142	28.12569161
816	144	11.2147294
816	149	27.80972728
816	244	10.11195024
816	262	18.2989609
816	288	27.86042233
816	298	28.26250954
816	303	17.32825161
816	424	19.46344638
816	489	28.14860492
817	6	22.55630758
817	19	19.2488459
817	62	27.80007466
817	77	28.47047219
817	99	16.02322452
817	154	27.48609098
817	159	27.79493778
817	171	10.00083116
817	190	20.1974318
817	202	28.1159698
817	237	27.89060618
817	245	17.65999504
817	255	27.86704326
817	270	27.84750894
817	297	16.67209948
817	327	18.53290612
817	328	12.07701106
817	357	13.44894514
817	391	18.62248748
817	422	9.853155514
817	434	24.64451437
817	440	22.27784335
817	461	29.34120006
817	497	20.37172006
818	9	17.58671992
818	36	11.90222208
818	68	25.53882599
818	95	17.93502359
818	136	17.04284123
818	146	9.004084727
818	149	28.59898156
818	162	21.8988035
818	191	11.2290038
818	218	12.52004251
818	241	19.03968436
818	242	27.84001798
818	257	31.76395687
818	263	11.91083387
818	280	14.03208059
818	305	15.74014748
818	331	25.49872668
818	364	28.23782102
818	365	29.8573793
818	366	18.43015416
818	381	15.35116728
818	407	13.09584916
818	410	15.68883079
818	424	26.70737607
818	436	14.94120985
819	0	23.18487422
819	15	15.73839554
819	16	28.20033057
819	28	28.9106838
819	29	15.59668183
819	33	10.28229558
819	72	29.11936745
819	120	14.87323883
819	141	27.83286397
819	143	16.37715428
819	144	10.55982321
819	197	25.18372098
819	244	15.23507824
819	262	17.05653862
819	278	28.7317467
819	293	22.94320897
819	298	17.03551008
819	303	13.10884515
819	424	28.88710076
819	489	28.49704948
820	7	29.27305625
820	37	23.38461466
820	42	27.83064955
820	51	9.44626556
820	98	28.73896473
820	101	23.5516785
820	138	9.549666704
820	140	11.29056052
820	158	27.97702111
820	193	28.09443331
820	194	13.79827442
820	196	17.10328579
820	203	11.52579326
820	204	14.32457473
820	210	11.65457172
820	229	16.91341331
820	234	10.53939801
820	326	27.97530864
820	334	13.02973838
820	355	17.43633493
820	395	9.730987862
820	491	9.076196957
821	13	27.03324493
821	48	13.48040833
821	103	16.76828882
821	111	17.78470544
821	116	27.79470567
821	124	22.37595098
821	179	29.78997399
821	230	21.59177574
821	254	23.72638472
821	256	17.63033591
821	322	25.1699118
821	323	27.92623024
821	347	21.31058321
821	377	9.570297609
821	393	28.159629
821	398	13.31604969
821	425	28.69808806
821	481	16.99719282
822	4	29.52295915
822	5	15.7776816
822	57	11.31585406
822	94	9.87505567
822	110	28.61480043
822	129	11.35750349
822	155	22.09688967
822	185	22.80306531
822	187	28.10142163
822	192	19.15946319
822	212	15.77097076
822	215	9.759977577
822	258	14.5406009
822	265	21.41741364
822	294	27.93188087
822	296	15.52501093
822	312	30.88831164
822	339	28.92129513
822	379	11.19055213
822	473	11.05692106
822	486	9.275570489
823	7	16.46139807
823	27	24.26364355
823	37	15.19222631
823	42	28.52707398
823	49	19.2093666
823	50	14.476003
823	54	25.33111285
823	71	29.17205204
823	81	23.76604816
823	98	15.84419111
823	101	25.89124845
823	113	20.17368403
823	137	16.39515304
823	140	16.11647975
823	156	27.92304178
823	193	9.223467559
823	196	21.62934503
823	200	14.63739806
823	201	16.56942368
823	204	15.80254991
823	210	20.31695731
823	222	11.59243175
823	229	20.7144252
823	234	22.27366529
823	289	27.7961042
823	326	13.03275237
823	334	28.13123891
823	395	29.98251319
823	399	19.47538073
823	491	27.79410873
824	70	20.27950898
824	85	15.90044355
824	92	28.44354848
824	145	17.10206354
824	182	24.32982891
824	188	27.79507922
824	220	27.79530484
824	232	27.95964289
824	252	25.01821924
824	340	19.94111562
824	371	12.62161553
824	392	27.94429272
824	405	12.69938422
824	408	22.59702915
824	409	10.11010119
824	426	26.53531242
824	471	11.93292185
825	49	29.73067933
825	50	9.188821162
825	54	9.655664003
825	60	28.93944843
825	81	13.49508627
825	112	25.39872389
825	113	26.57821765
825	139	29.00700824
825	140	27.99356846
825	156	22.09492654
825	159	28.8755849
825	193	22.44020938
825	200	28.46932272
825	222	13.70217078
825	229	18.29765829
825	234	29.16767582
825	289	20.24535405
825	311	28.7072933
825	334	28.02950149
825	348	29.66664231
825	399	17.22680524
825	403	20.55167969
825	423	28.80362176
826	67	10.52789174
826	84	29.2356561
826	132	13.46029407
826	151	25.97221888
826	225	28.19224603
826	226	27.8126441
826	233	25.81613656
826	239	26.53248697
826	315	28.00614634
826	340	20.88160779
826	352	25.07659576
826	369	23.92090187
826	405	32.94055266
826	417	11.97712027
826	430	10.86703034
826	472	11.86305199
826	487	23.35083282
827	22	16.22866497
827	52	10.9729108
827	64	24.72249903
827	66	28.45590031
827	88	27.80646423
827	176	10.1443706
827	211	16.63750764
827	214	25.17371198
827	238	27.79397227
827	241	27.79596258
827	242	18.55829489
827	267	21.16776589
827	268	24.80910093
827	310	12.17483012
827	331	28.56955166
827	332	30.76920718
827	337	28.42706473
827	342	28.15874995
827	364	24.15608637
827	365	23.97083524
827	378	27.87563729
827	381	28.73246141
827	387	18.03562097
827	401	20.68366716
827	402	27.81848528
827	406	10.55814933
827	413	13.86379695
827	419	25.04868911
827	431	13.1160471
827	438	27.83832045
827	457	28.04037376
827	463	25.30065445
827	467	23.14961987
827	476	13.79936623
827	494	29.81666697
827	498	12.75966949
828	47	27.80025464
828	91	9.126732621
828	125	19.495748
828	167	28.52354876
828	172	22.24616262
828	179	13.52711245
828	249	12.80006881
828	301	10.30012775
828	308	24.44353201
828	317	27.79437501
828	319	13.02927265
828	336	22.57840794
828	347	28.30014448
828	351	27.95420825
828	370	10.39689295
828	389	14.28338719
828	393	12.03446944
828	421	27.79641482
828	469	9.696213241
829	1	24.29402409
829	48	27.94618467
829	103	14.82376229
829	124	11.16944916
829	256	28.18475262
829	266	28.58172766
829	317	27.79933371
829	319	27.94864504
829	322	10.38859918
829	347	10.86536961
829	377	14.55010664
829	398	13.31630045
829	411	28.52827695
829	477	22.66859532
829	496	27.99842069
830	4	28.08437145
830	93	11.39001211
830	94	27.88874346
830	100	13.05635109
830	110	17.22330772
830	128	14.79368711
830	129	21.19036388
830	130	25.78685721
830	155	11.46393867
830	165	23.93797687
830	187	27.94391753
830	215	22.83602844
830	258	14.78764155
830	265	10.61855825
830	318	28.3570069
830	351	28.34698067
830	356	15.2212777
830	374	13.59210801
830	379	30.64359699
830	390	14.43231482
830	397	10.42066422
830	442	10.47289997
830	473	28.95641229
830	486	20.16560479
830	490	27.80189715
831	22	9.665580134
831	52	29.91553405
831	150	27.80936437
831	176	17.95163192
831	231	28.49839376
831	241	28.03457421
831	257	13.20988452
831	286	19.61198459
831	295	25.14081344
831	305	16.96006096
831	310	28.29520148
831	342	11.44094985
831	345	13.27458331
831	364	9.456274835
831	373	16.17590265
831	383	27.808787
831	387	9.420096209
831	407	21.7792932
831	410	27.8055529
831	420	17.29805533
831	431	27.90602078
831	449	29.0175242
831	458	9.126547515
831	463	28.00672236
831	476	18.87710065
831	498	27.82923073
832	7	21.73940157
832	37	27.79487505
832	42	24.4310987
832	63	9.570620345
832	70	23.16393387
832	71	18.97311422
832	78	16.32911891
832	98	22.65386345
832	101	27.8706751
832	102	25.27906046
832	137	20.44852579
832	182	16.99150042
832	188	28.10893498
832	201	26.86689152
832	220	9.198465989
832	232	20.96363492
832	243	11.17851503
832	252	13.64272175
832	290	28.13535846
832	291	17.66126511
832	371	19.59838938
832	376	9.56266606
832	392	9.103313866
832	426	10.88880553
832	470	14.65479619
832	475	10.28674787
832	480	23.79262254
833	44	9.688381104
833	67	27.91773121
833	76	28.16239885
833	87	9.518525961
833	216	20.48268109
833	225	10.392039
833	226	15.02583187
833	248	25.38646277
833	259	21.42524711
833	272	11.87426949
833	292	19.72417681
833	299	14.94012804
833	306	11.48063895
833	315	10.46360712
833	316	27.59780084
833	329	20.64262454
833	462	22.62614897
834	8	14.69403233
834	11	12.74506854
834	12	17.43527998
834	17	18.79691824
834	34	29.79761486
834	58	17.73755549
834	75	14.22907453
834	96	19.88678008
834	117	17.73758875
834	134	13.63731852
834	135	12.43821295
834	169	27.84856352
834	199	10.7527633
834	223	28.11498937
834	246	29.72054447
834	251	13.68809567
834	320	14.98513977
834	346	27.88709842
834	382	21.62969327
834	433	9.771903687
834	441	24.19089604
834	484	22.99477702
834	499	11.43410503
835	9	28.44988351
835	43	21.31193666
835	86	11.23301723
835	95	26.34232734
835	106	21.93163602
835	168	11.73372389
835	181	14.79917616
835	221	19.69273641
835	227	10.9231984
835	228	27.81258372
835	276	28.40254943
835	287	28.10434366
835	439	9.34835145
835	447	15.48743758
835	453	10.66846062
835	468	13.4746593
835	477	28.36764368
835	496	24.48274378
836	48	10.48713959
836	103	23.73672636
836	111	12.97239319
836	116	27.96986424
836	124	27.93972866
836	125	24.77118765
836	179	27.81199111
836	230	15.41044098
836	254	16.42553197
836	256	19.04331475
836	284	23.31471307
836	322	27.79473058
836	323	22.47344669
836	377	9.979101716
836	393	28.26080561
836	398	18.01482944
836	425	27.80668726
836	481	20.59753361
837	15	14.20643769
837	16	28.08649781
837	20	31.00310963
837	29	21.09408107
837	33	9.480213938
837	120	12.01880038
837	136	27.93896728
837	143	17.18217827
837	144	9.391895044
837	162	29.16418614
837	197	27.89977467
837	244	14.97341734
837	262	13.11017225
837	293	27.3882372
837	298	15.62681271
837	303	15.7539161
837	359	28.25608521
837	424	22.33042629
837	489	30.79050747
838	24	21.94850442
838	27	10.0102458
838	49	11.43047763
838	55	21.12135022
838	60	28.26475519
838	71	14.56533798
838	81	27.89531062
838	98	30.88085078
838	113	13.78341059
838	137	27.83755472
838	139	28.10961151
838	156	20.1799003
838	193	27.84397291
838	195	22.55272531
838	200	14.41510273
838	206	16.66834203
838	235	18.35401988
838	240	29.25885135
838	243	28.43638605
838	279	12.0143318
838	289	29.26933523
838	302	27.8337393
838	311	25.98719967
838	362	11.97806058
838	399	21.47491554
838	418	13.07777997
839	2	19.09108122
839	24	25.10213511
839	27	25.37667157
839	49	29.15781668
839	55	9.578435562
839	83	28.38556771
839	113	30.22300702
839	164	19.07166338
839	178	30.40295697
839	186	28.66721142
839	195	21.49788202
839	206	9.129492132
839	235	27.19440356
839	240	13.1899215
839	279	16.85405456
839	282	29.11124569
839	285	29.30328145
839	302	12.44898135
839	353	22.09314831
839	362	9.762537476
839	380	26.0358785
839	418	9.661022118
839	428	29.23334327
839	457	28.52792589
839	474	19.94142282
839	493	17.84286498
840	17	28.46187179
840	21	18.91898281
840	58	32.12294592
840	178	27.88064248
840	205	9.332787787
840	273	10.33681826
840	333	9.768608681
840	344	13.22405116
840	361	27.79752368
840	386	14.15546395
840	425	28.8528394
840	441	26.22110856
840	446	11.43268043
840	459	13.7510757
841	3	18.74930903
841	65	27.87535473
841	84	27.80862803
841	92	17.8059684
841	101	27.9662006
841	138	28.01146174
841	161	20.78660517
841	170	27.97297754
841	175	23.08578306
841	194	25.8128744
841	196	27.80445782
841	203	20.93042523
841	210	27.79987814
841	321	20.44346052
841	355	27.81899425
841	395	29.12958427
841	444	26.88242431
842	1	13.7201305
842	45	14.45335909
842	46	23.06554703
842	47	29.79495519
842	97	10.43660153
842	266	11.35268323
842	300	28.0130736
842	312	29.3376441
842	317	10.72719672
842	319	18.20209539
842	322	28.63092796
842	336	17.50971206
842	347	27.99398828
842	368	14.05748793
842	400	13.51802129
842	421	10.82835898
842	469	28.11471601
842	479	18.63018167
843	25	21.16796275
843	28	28.66968951
843	69	11.68512399
843	105	17.68144833
843	112	21.80794548
843	114	21.41816563
843	142	12.15994928
843	217	15.680382
843	264	28.10542167
843	334	28.63819498
843	348	22.08933373
843	403	21.75759351
843	427	29.47626194
843	456	10.4331761
844	59	22.81230357
844	74	28.45300964
844	76	10.83276738
844	80	28.49642435
844	119	25.73406228
844	127	15.71841628
844	233	27.80957639
844	259	27.91358637
844	260	20.52308665
844	274	10.06306878
844	277	11.90902909
844	283	20.84046285
844	329	15.18521737
844	432	21.15130568
844	443	14.02147088
844	455	28.675414
845	0	28.05303664
845	15	15.5304409
845	20	16.13948832
845	29	16.4858943
845	33	15.30469401
845	120	28.26525089
845	143	10.70430147
845	144	23.46503622
845	153	29.6563276
845	173	27.81245724
845	177	19.16898931
845	197	11.63600139
845	244	30.69742775
845	262	30.86546116
845	278	14.81804191
845	293	10.46060363
845	298	15.19597892
845	303	24.8725157
845	372	28.49790425
845	416	20.30200059
845	483	27.94581203
846	14	16.60852932
846	77	27.86962367
846	82	15.34789091
846	122	11.91565612
846	213	9.42128877
846	223	25.64819899
846	314	27.88150566
846	325	14.13044526
846	335	10.04451368
846	341	25.73170961
846	367	16.09851859
846	384	16.06641892
846	391	27.84647357
846	422	27.98196864
846	437	20.95637626
847	18	18.87165426
847	35	12.14969715
847	44	27.88489319
847	76	20.02687788
847	87	28.09382151
847	121	11.80365439
847	127	29.83692567
847	216	14.8559632
847	253	27.81502269
847	259	10.59508457
847	272	22.40504525
847	274	21.58770863
847	292	27.96083848
847	304	9.729224965
847	316	10.83294401
847	323	30.59040307
847	329	22.94098698
847	358	24.18384236
847	375	15.76072773
847	443	16.9530131
847	455	16.7943149
847	460	18.46749788
847	462	26.44556763
848	70	17.94245467
848	85	19.7210864
848	145	13.87939805
848	189	27.89900244
848	220	28.00858034
848	232	30.03532989
848	340	18.9131806
848	343	27.79485808
848	371	12.69885574
848	376	28.25597188
848	392	28.72674137
848	405	13.88861532
848	408	17.89213187
848	409	9.932176052
848	426	27.22429452
848	471	11.12956349
849	2	25.37316274
849	55	13.75973205
849	102	28.06105103
849	131	27.79420219
849	164	10.82293376
849	178	27.79518683
849	206	15.62988623
849	207	19.94716941
849	214	19.01353081
849	240	9.837608831
849	268	19.8286692
849	282	19.4866044
849	285	12.92164845
849	302	9.131277709
849	332	18.68662771
849	353	15.39099856
849	362	19.24894455
849	380	17.66013608
849	418	20.33071483
849	419	19.867903
849	438	24.68232721
849	457	15.74851368
849	463	27.82691476
849	474	10.41562395
849	478	17.63154128
849	493	15.77895908
850	3	13.94923395
850	4	27.84887085
850	23	24.76434784
850	65	15.51351051
850	109	13.47051701
850	161	13.5419033
850	170	23.39060886
850	175	12.33552636
850	187	27.94523676
850	209	21.94513826
850	247	11.18071235
850	275	13.91026644
850	318	27.79548119
850	321	28.31269919
850	339	28.01550208
850	360	20.55010064
850	404	13.53829517
850	444	12.00153517
850	451	22.09905835
850	492	28.4665259
851	25	9.230228685
851	69	28.22799412
851	105	10.74098071
851	112	27.83776616
851	142	29.55888287
851	184	9.184244337
851	217	13.32260871
851	228	24.40416019
851	264	15.47007598
851	288	13.12569828
851	348	22.04964444
851	412	22.57788986
851	427	11.49585455
851	456	15.19171116
852	10	26.8959556
852	39	28.23885025
852	51	16.8934777
852	112	27.8173401
852	114	10.7678552
852	138	22.71809302
852	142	24.82658245
852	158	15.60240746
852	210	29.57874109
852	229	13.94932912
852	234	16.115707
852	334	11.06771104
852	355	22.63244489
852	395	16.01466589
852	456	27.79501848
852	491	25.83242061
853	56	28.06285582
853	91	14.78795974
853	115	16.34340283
853	125	20.43955572
853	165	29.18488466
853	167	12.54169864
853	172	27.8633377
853	179	14.8462128
853	249	21.0741583
853	253	16.29874006
853	301	11.76136527
853	308	11.76570097
853	319	27.79398597
853	351	19.79091643
853	358	22.16054939
853	370	11.60724322
853	375	28.51394216
853	389	8.948334907
853	393	22.10818534
853	460	28.70036761
853	469	14.77713349
854	4	27.80152119
854	5	24.20064323
854	57	12.47568323
854	94	13.00449186
854	118	21.47526811
854	129	19.81044475
854	155	28.15049769
854	174	27.79692216
854	185	14.11358368
854	187	27.80969011
854	192	11.2460186
854	212	10.57898678
854	215	12.36227839
854	258	21.70168515
854	294	22.9247697
854	296	22.3697281
854	312	29.7203316
854	379	11.23843634
854	385	24.73325927
854	473	14.10112816
854	486	13.79144799
854	488	29.05130799
855	39	27.92980767
855	51	15.82241617
855	65	27.82768207
855	114	26.95011997
855	138	10.47882774
855	140	24.74018575
855	158	24.27083818
855	194	22.84877735
855	196	28.03747614
855	203	9.134930456
855	204	30.21116613
855	210	22.27305592
855	229	27.8827312
855	234	20.20771621
855	321	12.7126421
855	334	21.34421186
855	355	10.62917088
855	394	29.14767132
855	395	12.35058749
855	491	12.48280119
856	22	27.86337131
856	38	16.1770676
856	68	21.59488512
856	108	19.25957939
856	123	26.71111621
856	162	28.07108491
856	180	30.19070116
856	191	24.99772974
856	257	10.78986053
856	269	27.88618096
856	295	9.200405608
856	305	21.56654493
856	342	20.36605648
856	345	19.27452872
856	364	22.5749282
856	373	22.75617199
856	383	9.835788471
856	407	27.92938028
856	410	17.43680674
856	420	22.39684902
856	436	25.25138277
856	449	18.12926533
856	458	18.7510024
856	495	23.06374109
857	4	27.81055649
857	20	27.8429924
857	93	13.8822463
857	100	10.47040595
857	110	16.79335647
857	128	24.36416365
857	130	27.79457732
857	155	16.40397544
857	187	28.86964585
857	224	29.46958286
857	261	28.27167627
857	318	20.21960703
857	330	23.58925056
857	356	9.480060906
857	374	24.11270632
857	390	15.6238446
857	397	17.03875339
857	442	12.82338537
857	490	13.46472845
858	18	15.90828772
858	56	19.41985269
858	79	11.66322893
858	115	29.15780645
858	121	24.76815246
858	153	16.96098048
858	173	16.29743966
858	177	28.11241985
858	216	27.87537987
858	219	9.765353257
858	248	27.80926222
858	253	29.11388928
858	278	24.12629618
858	292	27.88179193
858	293	30.04346578
858	307	11.17031376
858	316	27.89822817
858	338	14.99789817
858	372	28.18315597
858	375	29.06954508
858	462	27.21343925
858	483	14.05846896
859	38	29.21999176
859	70	20.16595553
859	78	22.6625565
859	102	27.79806753
859	108	27.80250146
859	123	15.48078394
859	126	9.10894249
859	145	28.2753442
859	150	12.39788048
859	157	8.941389975
859	163	10.6821614
859	180	16.41820727
859	188	11.8179573
859	189	27.90046456
859	231	12.23850221
859	250	9.265552991
859	281	13.51145714
859	286	15.02088376
859	290	13.00741797
859	291	25.03665745
859	342	25.06431066
859	343	27.91668628
859	345	21.01717419
859	354	28.07846525
859	373	16.42144601
859	408	27.8235983
859	420	15.71301606
859	449	18.17901056
859	463	30.72868788
859	470	27.92949003
859	471	27.7946521
859	480	17.89109142
860	20	11.80049905
860	79	28.52377603
860	128	24.42491352
860	130	15.49475808
860	143	27.88860062
860	153	13.36831428
860	173	12.8657106
860	177	9.195413231
860	197	11.98625132
860	278	20.56973249
860	293	21.31606606
860	356	28.47298304
860	397	27.79416387
860	416	9.503050937
860	483	14.67354413
860	490	25.76057781
861	20	13.41199535
861	56	28.8550021
861	93	13.9786454
861	100	13.63831085
861	128	14.93567265
861	130	13.27146276
861	153	23.22833518
861	173	24.07160704
861	177	14.80508752
861	197	19.40715833
861	265	27.81411383
861	356	14.53621564
861	374	16.42335233
861	397	17.29559396
861	416	16.26118517
861	442	28.13379531
861	490	14.59997808
862	31	20.04991329
862	48	21.0192806
862	76	29.46138081
862	111	16.08939125
862	119	27.79466227
862	127	9.868545737
862	230	16.01527019
862	254	13.12160932
862	271	21.65662606
862	274	22.82575862
862	277	14.16952521
862	323	12.68655059
862	425	28.31782465
862	432	11.165264
862	443	14.5377278
862	455	17.66598777
862	460	27.83755454
863	6	9.439005848
863	14	19.72090806
863	61	30.20278064
863	62	9.637061063
863	73	27.79452665
863	77	11.1492705
863	99	11.58459848
863	104	28.69161747
863	147	10.89011552
863	171	23.46061249
863	174	24.52916381
863	202	12.53466404
863	213	28.18290094
863	237	16.50688835
863	314	15.70177479
863	325	22.42118012
863	350	23.91030105
863	357	18.49055011
863	384	27.80132442
863	391	9.848471198
863	422	23.46143329
863	440	28.62469808
863	461	11.10539712
863	464	11.62288704
863	497	28.81408677
864	8	27.83627875
864	11	22.52571705
864	12	15.41211419
864	17	11.74411731
864	58	11.06337155
864	75	29.02010527
864	117	16.28304603
864	134	29.27286449
864	135	11.02645299
864	199	15.64152368
864	205	27.95595096
864	251	21.50735878
864	309	19.6270873
864	333	17.0008373
864	344	20.24024461
864	382	12.53611834
864	386	15.40070499
