# i	j	beta * DeltaG^cnf_ij
713	148	13.00579061
713	174	33.36573876
713	185	22.22697282
713	192	20.83771377
713	198	17.93732952
713	212	28.62344625
713	236	11.56419894
713	246	25.61229373
713	294	24.68996096
713	346	27.69427036
713	385	10.43087509
713	429	18.16659455
713	452	29.97616174
713	482	27.41960333
713	488	10.88143868
714	6	21.39837422
714	14	19.22628826
714	62	12.5129609
714	73	14.54106319
714	77	11.83780923
714	99	33.42952731
714	104	13.67863525
714	147	23.30216873
714	148	21.87012466
714	174	16.75009674
714	202	24.88334802
714	223	27.80870562
714	236	30.45467397
714	314	10.84056388
714	325	23.5381859
714	341	36.01748262
714	384	26.44242915
714	385	33.83283015
714	391	20.68249497
714	452	17.62977844
714	461	17.50904354
714	464	14.43816896
715	2	32.52317922
715	64	36.07975423
715	178	20.3380166
715	207	33.35757474
715	214	26.80880187
715	240	17.13433153
715	268	31.152041
715	282	11.52250682
715	285	10.36525014
715	302	20.84103468
715	332	14.97864902
715	337	18.67639674
715	353	12.59961297
715	380	12.47101347
715	419	19.57562242
715	459	29.71135876
715	474	12.38505695
715	478	11.17793006
716	78	33.42042256
716	102	14.81367826
716	131	13.24232172
716	150	33.3562651
716	164	11.46686849
716	207	12.21761694
716	211	21.91719083
716	214	14.71991833
716	240	28.71095637
716	243	33.4772178
716	268	14.00618817
716	291	26.81282675
716	302	21.08585302
716	332	24.75437353
716	401	14.59754518
716	419	19.98676524
716	438	11.10361676
716	457	10.70506846
716	463	14.66762434
716	470	25.05770517
716	474	25.91340269
716	480	29.31864903
716	493	14.84349962
716	498	25.82686576
717	52	33.48718209
717	64	20.51614352
717	164	24.40405891
717	176	33.93122792
717	207	15.31924465
717	211	12.04358054
717	214	11.96845664
717	240	28.27234107
717	268	12.8727347
717	282	28.93677198
717	285	15.47590878
717	302	28.24681084
717	332	9.713999276
717	337	16.53997085
717	353	30.78761843
717	401	17.29121914
717	413	26.07852511
717	419	10.04140442
717	438	26.08246442
717	457	16.33388376
717	463	28.37502082
717	474	17.26651533
717	478	11.13696507
717	498	16.67163784
718	26	10.50878655
718	46	27.43026484
718	53	16.55099756
718	97	20.41938046
718	106	31.28974163
718	154	23.52274955
718	221	28.44415703
718	266	27.06929526
718	270	24.35708075
718	300	12.74223856
718	317	36.30187539
718	363	34.04179531
718	368	18.2184234
718	388	15.00566013
718	440	29.26796379
718	479	15.54671372
718	485	14.83669146
719	48	18.08647899
719	91	33.84639999
719	111	15.08480599
719	125	12.33089028
719	179	17.16589761
719	230	12.018552
719	254	14.64920416
719	301	28.60189906
719	308	24.54638749
719	323	13.07496042
719	358	20.27436088
719	377	25.90566786
719	389	33.49077012
719	393	27.59699385
719	455	18.48277984
719	460	19.146616
720	21	20.7536888
720	90	27.66199435
720	133	29.59125632
720	178	33.36763555
720	205	11.99292511
720	273	18.09270474
720	282	33.60821703
720	333	20.97697399
720	344	23.37798703
720	446	30.84037079
720	459	10.9111462
721	48	26.14787686
721	91	22.6624551
721	111	33.35052734
721	124	35.08015365
721	125	16.79063744
721	179	18.41428475
721	230	31.44151683
721	254	34.86826788
721	301	25.0545723
721	319	24.10328761
721	322	20.97480136
721	347	14.16321234
721	377	12.80574144
721	393	13.26369051
722	7	17.21897237
722	37	13.8165181
722	42	30.35029505
722	50	19.59657698
722	51	21.99890371
722	54	33.74760669
722	98	16.58920695
722	101	22.059627
722	113	33.42148685
722	137	18.29631583
722	138	33.38378472
722	140	13.11920338
722	193	10.69517943
722	194	21.41310191
722	196	17.76365538
722	200	23.36459953
722	201	15.8909751
722	204	12.9973576
722	210	15.88386368
722	222	17.29996838
722	229	19.68592878
722	234	18.44569082
722	326	13.4666201
722	334	29.59613516
722	399	35.52154697
722	491	27.22286244
723	20	16.36720642
723	93	17.08989349
723	100	18.69010614
723	128	15.28606233
723	130	11.98191377
723	153	19.02476076
723	173	19.98449085
723	177	14.27304632
723	197	21.69618687
723	356	21.354095
723	374	17.13834801
723	397	20.36214135
723	416	15.16433913
723	483	24.13541504
723	490	22.90067384
724	7	29.42190234
724	42	15.73898432
724	63	19.00064704
724	70	31.40594382
724	85	24.61290365
724	98	31.42876848
724	101	21.86125931
724	182	10.20407332
724	194	35.06947021
724	201	28.06462958
724	220	15.57853713
724	232	12.25998944
724	243	35.47529321
724	252	10.34426899
724	326	33.97596773
724	371	14.83771985
724	376	14.62588849
724	392	15.9709016
724	405	34.51659736
724	409	33.90409042
724	426	16.99741204
724	471	20.90893266
724	475	14.76986606
725	18	35.26926945
725	35	23.06768923
725	56	15.96549105
725	79	16.78949781
725	115	11.59737965
725	153	33.51895026
725	167	12.59220951
725	253	11.27434129
725	308	14.63073031
725	358	17.05615928
725	375	16.02117156
725	389	20.65701798
725	460	23.25679671
725	483	37.77931434
726	103	12.94546649
726	124	10.45572004
726	287	29.86863055
726	322	17.98360472
726	347	27.50353071
726	377	34.79910501
726	398	14.82117612
726	411	18.24177155
726	447	21.0025189
726	468	35.1700081
726	477	11.05720897
726	481	29.95270617
726	496	15.13747793
727	8	13.05725408
727	11	18.6824256
727	30	20.75067275
727	34	9.749641801
727	75	33.6830157
727	89	27.61083986
727	107	20.0167411
727	134	18.1110459
727	169	20.73483739
727	246	18.4455245
727	251	20.92732944
727	320	23.6321777
727	324	32.33475018
727	346	20.61353908
727	435	31.77773011
727	466	28.32500657
727	482	17.01477981
727	484	10.8641159
728	55	16.11771015
728	71	33.80117067
728	102	24.8269973
728	164	11.19346548
728	206	16.32714248
728	207	27.17652605
728	214	30.81972472
728	240	14.58270985
728	268	30.86142455
728	285	26.11345947
728	302	11.74940724
728	332	33.36952633
728	353	32.54207705
728	362	15.79644582
728	380	33.38416986
728	401	33.86170691
728	418	19.30385105
728	419	33.41391617
728	438	27.11286596
728	457	19.57204179
728	474	18.20999414
728	478	33.56192908
728	493	11.43550743
729	6	11.56875531
729	19	36.19639882
729	46	23.4066604
729	53	22.01198491
729	61	33.35946684
729	62	18.94469884
729	77	27.33418419
729	99	11.31364992
729	147	10.44227252
729	154	23.73764748
729	171	22.19917103
729	174	34.73911416
729	202	10.7413517
729	237	10.34342234
729	350	14.72815552
729	357	14.23848637
729	391	18.68504047
729	422	33.72669667
729	440	22.01463361
729	461	12.53211228
729	464	15.25339022
729	479	33.47637887
729	485	25.86774861
729	497	23.42294541
730	25	19.31866863
730	105	34.01481402
730	112	33.81320962
730	152	22.85212202
730	184	22.45606202
730	228	24.04646137
730	255	18.55623368
730	264	11.9069692
730	348	21.13394428
730	412	11.08010592
730	414	16.69945791
730	423	22.63451686
730	427	11.58714083
730	450	23.85367046
731	35	35.06466989
731	48	29.38596251
731	111	21.21869592
731	125	15.09214002
731	179	20.13214431
731	230	15.42100689
731	253	21.18806443
731	254	18.46123643
731	308	18.45618742
731	323	14.02982767
731	358	13.4166802
731	375	27.58884163
731	393	34.02201908
731	443	33.35532684
731	455	13.25690719
731	460	12.51653994
732	40	16.78472293
732	67	25.40190998
732	145	19.25169241
732	189	16.89041932
732	225	29.57496724
732	226	15.07863919
732	315	30.70489927
732	340	16.62577275
732	343	16.40575921
732	354	35.98402617
732	405	33.78214853
732	408	15.33126601
732	409	26.96788593
732	417	21.64275289
732	465	20.89326785
733	10	26.19881143
733	39	30.23426771
733	51	30.93489404
733	65	24.82306182
733	114	33.35577726
733	138	16.67971149
733	158	28.00819393
733	203	12.68442669
733	234	36.09317915
733	321	10.45446585
733	334	34.62585595
733	355	11.55845291
733	394	32.0592693
733	395	20.35727751
733	491	21.85086516
734	7	33.36367849
734	42	18.73127276
734	63	22.63079316
734	70	26.88219019
734	85	21.12676846
734	98	33.93217737
734	101	27.0099601
734	182	11.17675142
734	196	34.42707516
734	201	33.62269592
734	220	17.186026
734	232	14.00980564
734	252	11.39877377
734	371	13.24319938
734	376	15.79870954
734	392	17.79936099
734	409	27.5622257
734	426	17.29413654
734	471	17.70089476
734	475	17.31935038
735	40	9.766937081
735	108	33.56239695
735	123	33.37456735
735	145	26.36113587
735	166	14.74127373
735	180	28.43106505
735	189	11.16615657
735	225	34.19046875
735	226	18.29768714
735	269	22.85092331
735	299	28.06330873
735	313	28.22940786
735	315	33.35510776
735	343	11.37948235
735	349	30.67623733
735	354	11.29450161
735	408	18.32060456
735	415	17.31840014
735	448	13.51475533
735	465	9.863307128
736	1	13.94167821
736	91	14.33329973
736	172	33.41479472
736	179	24.07950194
736	249	21.30794702
736	266	24.82931155
736	301	20.28811232
736	317	17.24847403
736	319	9.873716999
736	322	25.21639737
736	336	26.91351234
736	347	17.08418277
736	368	34.02187467
736	370	23.66795526
736	393	13.41986262
736	421	28.50780187
736	469	17.60394559
737	4	11.99703791
737	65	33.52081782
737	110	11.95469771
737	155	18.80755818
737	187	12.50250606
737	258	21.64360741
737	275	33.49334358
737	318	9.987248581
737	339	14.20269208
737	356	34.2762814
737	360	18.2476931
737	379	33.70094822
737	390	13.80291112
737	404	33.35974566
737	442	20.93768167
738	32	21.68932936
738	52	13.01082521
738	64	31.16289454
738	66	16.37734578
738	88	17.43148431
738	176	33.84137845
738	238	12.01126583
738	241	25.12690129
738	242	14.68188112
738	267	11.11247073
738	276	13.94031008
738	280	33.65606484
738	287	24.53903008
738	310	11.40009436
738	331	20.18524496
738	365	12.80773157
738	378	12.36840297
738	402	23.55585464
738	406	12.98293095
738	413	16.51691812
738	431	10.71323046
738	467	13.07522452
738	476	17.00603102
738	494	12.91958972
739	15	33.77320398
739	38	34.29056493
739	41	16.10668456
739	68	28.22549965
739	108	33.39764027
739	143	33.85281528
739	298	27.84604667
739	349	35.70052032
739	359	12.14645564
739	372	14.36573915
739	383	21.73847481
739	495	11.33670427
740	25	26.57299188
740	112	11.42592861
740	255	15.74381204
740	264	13.10466807
740	297	33.38740123
740	327	33.3559214
740	348	10.36173389
740	403	13.3692826
740	412	13.79267127
740	423	12.33051106
740	427	24.10159101
740	434	21.3241618
740	456	28.00017214
741	20	25.5848998
741	56	21.39671428
741	79	33.48075363
741	93	17.49350922
741	100	22.48131499
741	115	33.39205221
741	128	12.79364912
741	130	9.887105305
741	153	16.59249933
741	165	30.39779591
741	173	18.44493402
741	177	17.31243652
741	265	34.48879571
741	351	29.7420513
741	356	28.46644064
741	374	14.15593236
741	397	18.64424931
741	416	17.54338793
741	483	21.56722038
741	490	33.3553081
742	85	22.14856199
742	145	19.6501608
742	340	11.04217252
742	405	11.39270011
742	408	22.0356397
742	409	10.61616312
742	430	30.58819356
742	471	26.34917863
743	19	10.11174223
743	53	30.26172323
743	99	33.35786258
743	152	26.32003322
743	154	16.21110561
743	171	15.58762453
743	190	27.8643275
743	245	10.18545608
743	255	20.53297581
743	270	13.91774439
743	297	22.38686157
743	327	27.40581988
743	328	12.43045642
743	357	19.25059675
743	388	22.89853687
743	414	21.98604451
743	434	21.15069773
743	440	14.84401558
743	450	26.62858884
743	485	31.0702991
743	497	13.45044226
744	2	18.16342552
744	24	11.90475116
744	27	26.9898572
744	49	33.36787295
744	55	15.04292494
744	60	33.73301226
744	83	25.95003431
744	139	33.49155098
744	156	33.39368947
744	186	20.72384375
744	195	11.03750429
744	206	13.56378463
744	235	12.89908878
744	240	31.16634644
744	279	11.25986399
744	311	27.19093504
744	353	34.90343142
744	362	15.90934097
744	418	12.10253432
744	428	27.62098448
744	437	21.73191788
745	7	25.73108901
745	27	11.85059603
745	49	10.83299003
745	50	24.05245097
745	54	33.65387807
745	71	19.87682793
745	81	20.29505731
745	98	24.62133647
745	113	11.12902548
745	137	21.67300857
745	156	15.81646614
745	193	15.14089959
745	200	9.699675879
745	222	12.2346907
745	235	33.56164645
745	279	27.73269523
745	289	23.43008871
745	311	32.55883874
745	326	21.68333017
745	362	33.81883975
745	399	13.47101596
746	8	13.36262991
746	11	15.43399901
746	12	26.98171958
746	30	33.54171592
746	34	13.26454018
746	74	25.38795369
746	107	23.18186272
746	117	25.11200759
746	134	33.47322639
746	135	33.3557222
746	169	11.07774451
746	183	25.75796876
746	208	17.64473546
746	251	15.49600109
746	309	33.71693683
746	324	33.35769553
746	435	32.02215137
746	466	33.83866539
746	484	18.82054343
746	487	33.35601057
746	499	34.16711109
747	22	33.52078118
747	38	14.33836936
747	108	16.95659672
747	123	12.35603211
747	126	16.53825631
747	150	25.98942466
747	157	19.53869036
747	163	33.58636279
747	180	14.55700529
747	231	11.79485552
747	250	24.65174112
747	257	18.93460757
747	269	33.50955936
747	286	18.09412193
747	295	16.62511917
747	342	14.18293688
747	345	12.12537693
747	373	11.56691534
747	383	25.28145558
747	387	33.42639473
747	420	11.0928274
747	448	34.09593261
747	449	10.3531927
747	458	21.32353248
748	52	20.36392556
748	64	18.85962626
748	131	34.29539027
748	164	33.61167378
748	176	17.61036371
748	207	14.62570667
748	211	9.948063769
748	214	12.19914609
748	268	12.56650586
748	285	31.33615977
748	332	12.79233029
748	337	20.77790465
748	401	13.7632834
748	402	33.44892859
748	406	27.48410768
748	413	16.90239283
748	419	11.23169103
748	431	33.434416
748	438	22.86998407
748	457	17.92082811
748	463	20.3506875
748	467	33.58343703
748	478	17.86501194
748	498	10.98658707
749	1	18.43551758
749	91	22.5191735
749	124	26.91246621
749	125	25.73291667
749	179	24.68536639
749	266	33.37306487
749	301	29.68427873
749	317	28.16351268
749	319	17.0555451
749	322	14.46598756
749	347	10.66189093
749	377	17.17672053
749	393	13.90357775
749	469	34.18163738
750	24	14.51357832
750	27	13.9806505
750	49	17.25601219
750	55	32.24205956
750	60	21.0303853
750	81	28.13290625
750	113	13.63617399
750	139	20.68450242
750	156	14.85358613
750	195	16.0043776
750	200	18.89385916
750	206	23.78602176
750	222	32.20114216
750	235	11.89519285
750	279	10.41338535
750	289	20.43903966
750	311	14.94305038
750	362	19.75739687
750	399	18.05426431
750	418	17.4309286
750	437	31.23690258
751	9	31.70986109
751	43	26.12615755
751	86	11.98371853
751	95	17.71494629
751	168	15.03335273
751	181	14.1920027
751	221	31.54102132
751	227	14.83268555
751	331	34.42882512
751	366	32.88300055
751	439	10.37442996
751	447	26.76962137
751	453	17.54394944
751	468	25.68246693
752	0	27.34377172
752	15	33.8659574
752	16	16.71759922
752	28	28.11346053
752	29	32.30351428
752	33	18.74305926
752	72	30.73554527
752	120	12.22093939
752	141	29.48444326
752	144	11.87144555
752	244	10.03498005
752	262	23.36150804
752	303	14.79317527
752	424	30.21950086
753	20	30.78252464
753	56	18.77643704
753	79	16.14020578
753	130	26.54412649
753	153	10.561145
753	173	9.941537094
753	177	13.5960845
753	197	20.89179773
753	219	18.19865449
753	278	16.70916355
753	293	24.35579936
753	307	24.69098078
753	416	12.21400816
753	483	9.847275519
754	32	19.16963107
754	52	30.0195143
754	64	10.90434552
754	66	16.50878265
754	88	16.14976089
754	90	11.37557037
754	133	26.20169388
754	211	33.54021202
754	267	23.85093363
754	332	30.23319349
754	337	11.79972091
754	402	11.58753207
754	413	17.27768187
754	419	33.69586565
754	445	26.255714
754	467	18.26857868
754	478	28.06387594
755	10	12.69382998
755	28	33.51397355
755	39	11.15442369
755	65	27.04872896
755	141	34.13933042
755	158	19.29430369
755	224	13.88338427
755	261	20.20758935
755	321	20.40305713
755	330	22.08806124
755	355	19.10468781
755	394	10.51448435
755	396	16.81944416
755	489	33.39480276
756	23	12.67911429
756	30	33.61482235
756	84	19.72772744
756	89	17.44437913
756	107	23.34162825
756	151	12.7813776
756	160	12.66472844
756	170	15.06751346
756	239	10.35837987
756	324	16.09571965
756	352	12.92141156
756	369	12.57170684
756	430	28.46219902
756	435	16.64700607
756	444	33.35510703
756	454	10.29114789
756	466	17.51579353
757	3	13.62417031
757	65	32.88028492
757	92	18.94170705
757	161	14.80463448
757	170	27.69417219
757	175	16.16720396
757	203	34.31046769
757	247	34.09769683
757	321	23.19438628
757	444	18.24249955
758	24	24.18786269
758	60	11.00912005
758	81	29.24168635
758	139	11.05612466
758	156	23.93087906
758	159	14.3592519
758	195	33.07198225
758	235	20.85742659
758	279	33.37703699
758	289	18.02113682
758	297	33.48016635
758	311	13.38226948
758	327	32.49560587
758	422	33.40703636
758	437	19.82730079
759	86	33.54047702
759	103	23.51029168
759	124	14.47427828
759	168	25.33551184
759	227	22.28592912
759	287	27.98783207
759	322	23.34210921
759	347	35.48075763
759	398	30.10787736
759	411	24.17286067
759	447	13.63302451
759	453	16.61916152
759	468	16.89428138
759	477	10.70700644
759	496	12.67072514
760	91	12.64006747
760	125	13.16755225
760	179	11.87049378
760	230	33.49112722
760	249	35.10789826
760	301	13.35984409
760	319	17.01343991
760	347	19.92085559
760	370	23.17844548
760	377	22.45856514
760	389	25.12229639
760	393	9.823659877
760	469	21.06295148
761	7	26.67656158
761	27	20.71312578
761	49	19.35704711
761	63	15.60730654
761	71	10.44588131
761	78	33.36042723
761	98	27.03688264
761	113	37.86939401
761	137	21.44524223
761	200	28.65339462
761	201	33.36608649
761	206	33.59368934
761	220	21.89330292
761	243	13.46425493
761	252	34.88910654
761	362	21.40895991
761	376	25.45406263
761	392	20.64428267
761	470	22.06987238
761	475	20.44265674
761	493	18.8813386
762	67	33.36655378
762	89	17.1598063
762	107	18.59924985
762	132	22.81546602
762	151	25.6444125
762	160	11.93942907
762	233	26.3961616
762	239	15.49858363
762	324	18.30902291
762	352	11.28317429
762	369	11.4304615
762	430	21.75176077
762	435	13.97106826
762	454	14.88781895
762	466	19.89273927
762	472	18.54625267
762	487	20.24039673
763	25	24.85696804
763	43	27.56181957
763	105	28.78513767
763	149	18.06329007
763	181	20.89504607
763	184	15.71091438
763	217	33.56823051
763	218	33.92266594
763	228	13.33223907
763	288	20.95875851
763	366	22.73641327
763	427	21.39069759
764	15	15.08375378
764	33	26.78500609
764	68	13.13320486
764	143	23.29680355
764	162	15.29457315
764	262	19.83725099
764	293	34.84122328
764	298	14.72635564
764	359	12.39149522
764	372	27.39686093
764	383	26.84509033
764	410	26.52605416
764	424	33.72401177
764	436	21.08666001
764	495	25.30863538
765	59	34.10281542
765	76	10.62290387
765	127	15.49896741
765	259	28.43369066
765	272	33.30894853
765	274	9.953063704
765	277	14.02611019
765	283	33.93015488
765	304	22.09479511
765	329	16.19657988
765	432	23.86068731
765	443	11.52212181
765	455	31.38856303
766	9	18.19106544
766	22	33.35519086
766	52	17.77910024
766	66	32.96547323
766	176	33.42500917
766	238	14.20676561
766	241	13.91498463
766	242	10.53014299
766	263	24.831933
766	267	17.48988823
766	276	14.84610616
766	280	19.27834205
766	310	12.16412947
766	331	12.45328242
766	364	33.984595
766	365	9.799532918
766	378	13.76467115
766	381	17.27804239
766	387	33.76602126
766	406	14.07336386
766	407	30.03502352
766	413	28.50969119
766	431	11.76548914
766	467	22.7669846
766	476	13.0480699
766	494	10.7332657
767	15	22.63452523
767	20	15.71739519
767	29	21.07224411
767	33	24.38515502
767	143	13.25538989
767	173	27.83721128
767	177	15.91417189
767	197	10.90146293
767	278	13.48062675
767	293	10.64893681
767	298	21.39416511
767	303	34.24479219
767	359	33.36161152
767	372	33.87236142
767	416	16.54892729
767	483	31.01115464
768	48	26.94155145
768	111	18.72995516
768	125	23.66578
768	127	25.28736379
768	179	33.55832362
768	230	14.33572574
768	254	15.18263827
768	304	35.40664719
768	308	32.69551338
768	323	11.43390409
768	358	17.06201282
768	375	31.43117249
768	432	33.3678103
768	443	20.7201449
768	455	10.60819028
768	460	13.58715767
769	26	18.17451092
769	97	22.62965011
769	106	30.47596277
769	221	24.76556271
769	266	17.9080414
769	300	10.01730851
769	317	26.17807226
769	368	12.89920137
769	388	33.39685453
769	468	20.9800834
769	479	29.06053117
769	485	33.37270745
770	9	34.55540521
770	22	29.56405106
770	52	11.26632687
770	66	22.52428714
770	88	24.43316164
770	176	21.57526532
770	238	16.80517814
770	241	21.8238247
770	242	12.5034871
770	267	13.83046269
770	276	19.88958992
770	280	35.02459034
770	310	9.72180983
770	331	20.79915514
770	364	33.35607323
770	365	13.04069901
770	378	17.16993263
770	381	28.00397962
770	387	30.87904665
770	402	32.11135827
770	406	10.21409894
770	413	15.72991368
770	431	9.682199895
770	467	16.44334544
770	476	12.47516066
770	494	15.23710611
771	1	15.1990461
771	103	34.02874751
771	124	15.75363504
771	266	18.37854711
771	317	18.82781813
771	322	10.78248775
771	347	13.68080534
771	368	19.63528915
771	398	36.72471861
771	468	33.40022794
771	477	27.81036875
772	0	33.61734031
772	20	9.765648906
772	29	16.6464728
772	93	35.51191192
772	100	34.26782837
772	130	29.34755551
772	153	27.23494922
772	173	24.72520606
772	177	12.30722324
772	197	11.12314396
772	278	27.05593121
772	293	21.85698242
772	303	34.17954311
772	416	13.6902836
772	483	30.26708098
772	490	19.94046444
773	84	23.61599798
773	85	14.77403065
773	92	24.05237753
773	340	13.21694545
773	371	33.40943248
773	405	9.783269669
773	408	34.18913508
773	409	12.25692783
773	430	26.45714604
774	17	19.86612846
774	21	22.9107236
774	58	19.94425539
774	117	36.35780948
774	119	29.33766639
774	135	35.66410454
774	205	16.46910325
774	260	33.37381398
774	271	33.52382256
774	273	11.25807638
774	309	26.16743692
774	333	12.29408434
774	344	23.84969496
774	382	17.98617086
774	386	10.19696973
774	441	33.35947486
774	446	10.36131788
775	22	22.87952981
775	38	18.78400397
775	108	23.89040287
775	123	22.02470531
775	157	34.51465881
775	180	28.19503861
775	231	21.4013937
775	257	11.0265696
775	286	23.57506147
775	295	12.49201196
775	305	27.57802481
775	342	12.49941251
775	345	11.9831454
775	364	17.99208238
775	373	13.70360922
775	383	17.28194046
775	387	21.24086224
775	420	13.72975001
775	449	15.16027304
775	458	13.4071214
776	44	11.54592542
776	59	29.84860513
776	76	17.42447306
776	87	11.53062851
776	216	27.76004506
776	225	16.75297227
776	226	33.98624998
776	259	17.60822875
776	272	10.05303163
776	274	20.88172119
776	304	19.39500143
776	306	9.94169846
776	315	16.28129224
776	316	28.29089761
776	329	11.09723764
776	443	33.38283818
777	57	15.27769543
777	61	27.50944687
777	73	33.46659724
777	94	17.51218946
777	118	18.16901661
777	129	33.10150436
777	148	23.86583519
777	174	29.95885404
777	185	15.93552366
777	192	11.71799159
777	212	12.16795748
777	215	18.26456855
777	258	33.40299536
777	294	28.0726056
777	296	32.83578672
777	379	15.63474926
777	385	21.29197252
777	473	18.36364214
777	486	20.87267972
777	488	26.41955382
778	4	15.27780387
778	57	26.86838026
778	94	21.90976137
778	110	19.90236584
778	129	26.49797003
778	155	18.88254556
778	185	15.46949862
778	187	15.48877485
778	192	17.13463129
778	209	34.6606837
778	212	13.44121645
778	215	11.25785327
778	258	12.44950327
778	265	33.74196647
778	294	19.66219025
778	339	14.79760392
778	360	23.15497987
778	379	10.20092009
778	390	19.77091709
778	442	27.16814531
778	473	27.7520427
778	486	14.21283399
779	56	26.38626368
779	93	14.01492603
779	100	19.66493881
779	115	33.35511516
779	128	10.09591226
779	130	10.41457028
779	153	26.59091523
779	165	17.59292962
779	173	33.55511046
779	177	31.99411971
779	265	19.6855582
779	351	19.55207534
779	356	26.06969124
779	374	10.50989139
779	397	13.31206537
779	416	34.50090096
779	442	33.38918999
779	483	33.36319637
780	45	14.29816117
780	46	11.18773292
780	53	28.69255833
780	61	28.37685702
780	97	14.30292992
780	202	33.67137428
780	237	27.32029995
780	266	30.01625524
780	312	16.71198037
780	336	31.77642704
780	350	17.91337525
780	368	32.97410619
780	400	11.55486445
780	421	15.95275582
780	479	13.00604366
780	485	29.81285079
781	24	18.41465077
781	60	17.186937
781	82	27.81667677
781	122	33.36414507
781	139	17.16807934
781	159	31.64941467
781	186	33.96335826
781	195	21.37054038
781	213	24.78669933
781	235	19.49482589
781	279	33.39275572
781	289	33.43945519
781	311	19.34202035
781	335	21.75163227
781	437	11.81604044
782	18	23.11295111
782	35	11.63948551
782	56	33.74465049
782	79	26.55858468
782	115	25.21876643
782	121	15.6327761
782	167	27.96417
782	216	33.358349
782	253	12.27749697
782	259	33.63533842
782	308	18.12454003
782	316	24.79482494
782	358	12.19892682
782	375	9.888636495
782	389	33.40760843
782	455	21.36040983
782	460	12.97792035
783	1	16.7875047
783	45	21.88848402
783	47	30.50656634
783	91	17.4095763
783	97	30.69773334
783	172	18.64566814
783	179	33.80385413
783	249	13.903709
783	266	24.07457278
783	301	26.65461124
783	317	16.92586706
783	319	11.11711594
783	336	13.72146527
783	368	33.69962437
783	370	20.66815305
783	393	22.07632808
783	400	26.54007904
783	421	15.30457204
783	469	15.0155682
784	57	18.16837937
784	94	18.57464263
784	118	21.80902785
784	129	31.0020627
784	185	12.20639721
784	192	10.59828123
784	212	10.01020515
784	215	14.22118241
784	258	24.54917983
784	294	18.77694353
784	296	33.4898375
784	339	28.38961078
784	360	34.06585048
784	379	11.71774412
784	385	23.80583371
784	473	21.05917785
784	486	17.49487788
784	488	23.8812531
785	15	22.55568619
785	33	26.40675379
785	36	13.0189681
785	68	13.12209274
785	72	18.65731227
785	120	24.58830185
785	136	13.99127449
785	144	30.96148932
785	146	31.82987381
785	162	9.95774183
785	191	25.26930248
785	262	13.12010955
785	298	24.77586423
785	410	19.05058005
785	424	13.09307202
785	436	13.10254183
786	2	34.31613891
786	24	10.35776703
786	27	24.65773224
786	60	17.43532917
786	81	33.357031
786	83	33.4190786
786	113	21.72756686
786	139	17.18676587
786	156	19.29844257
786	186	32.47926211
786	195	11.34262339
786	200	33.60343046
786	206	26.31893843
786	235	9.683245598
786	279	11.23141863
786	289	23.36203364
786	311	13.62984917
786	362	27.29818831
786	399	26.9891371
786	418	20.09307345
786	428	35.71466512
786	437	16.15092285
787	6	13.5133851
787	19	34.47492401
787	46	18.4115788
787	53	18.39185027
787	62	23.62760643
787	77	34.40338212
787	99	12.86115083
787	147	11.39605656
787	154	21.34591037
787	171	25.21043649
787	174	33.35675794
787	202	11.17348684
787	237	9.823905082
787	350	13.14439983
787	357	15.17028215
787	388	26.99101427
787	391	23.93060239
787	440	20.47208903
787	461	13.79785782
787	464	17.06261473
787	479	27.55582241
787	485	21.02812933
787	497	22.14842063
788	14	24.0432347
788	62	27.34877053
788	73	13.12071993
788	77	21.34047015
788	96	22.47348293
788	104	9.756810814
788	118	25.9194152
788	148	18.12736764
788	174	29.04584802
788	223	16.91291148
788	236	14.77569098
788	314	14.12779353
788	320	37.44181967
788	325	29.2834034
788	341	22.20927133
788	346	25.69409519
788	384	22.20493018
788	385	26.03430968
788	452	10.2615526
788	464	34.61185303
789	11	20.94562675
789	12	10.80704291
789	17	10.25424321
789	58	10.65103774
789	74	26.3462544
789	80	17.3712692
789	117	11.03549466
789	119	22.07902723
789	135	12.97898682
789	169	30.5103353
789	183	32.22182118
789	208	22.28412528
789	251	18.1069901
789	260	26.66403056
789	273	33.35884123
789	309	10.23047065
789	333	32.78927455
789	382	9.988831122
789	386	15.5407064
789	433	23.79664901
789	446	20.00171426
789	499	14.49815237
790	7	33.35898724
790	27	17.464838
790	49	15.97007982
790	50	14.42680116
790	54	20.0269437
790	71	33.49358253
790	81	13.22305079
790	98	33.85053971
790	113	12.10772936
790	156	13.42618358
790	193	15.74821408
790	200	11.96006193
790	222	9.863687616
790	279	33.40536666
790	289	16.57200449
790	311	26.40181037
790	326	29.11963349
790	399	10.95861595
791	4	12.42443446
791	109	28.52691339
791	110	23.52282759
791	185	14.42209111
791	187	11.71742289
791	192	20.67103537
791	209	15.99434755
791	212	17.27552269
791	215	23.40830127
791	258	21.93700078
791	275	19.65759045
791	294	12.37061775
791	318	27.02306659
791	339	10.6584101
791	360	11.4388104
791	379	17.35211116
791	390	27.06503376
791	404	20.63727608
791	429	25.80011392
791	451	25.51894341
791	486	34.40815744
791	488	34.64306546
792	4	15.97411988
792	109	24.42180412
792	185	12.73326898
792	187	14.71971552
792	192	18.20460821
792	198	33.62339169
792	209	13.46551707
792	212	16.38563473
792	215	28.93638631
792	258	31.31207738
792	275	17.93660746
792	294	10.43395872
