# i	j	beta * DeltaG^cnf_ij
831	22	9.518277761
831	176	18.57327683
831	242	28.62970234
831	257	13.33770309
831	286	20.37140727
831	295	25.60939429
831	305	17.46618948
831	342	11.42249299
831	345	13.40622952
831	364	9.300852091
831	373	16.58808693
831	387	9.264773049
831	407	23.38742248
831	420	17.8367605
831	458	8.94582114
831	476	19.62056795
832	7	23.33138423
832	42	25.09117141
832	63	9.424195921
832	70	24.45726217
832	71	19.72267859
832	78	16.76129738
832	98	24.21782822
832	102	25.71465048
832	137	21.33688831
832	182	17.50077419
832	201	26.75846914
832	220	9.020966725
832	232	22.11878665
832	243	11.13589288
832	252	13.80343755
832	281	27.92528948
832	291	18.24075123
832	371	20.35774665
832	376	9.416951139
832	392	8.926171316
832	426	10.83651274
832	470	14.91755825
832	471	27.83080437
832	475	10.19125446
832	480	24.75002371
833	44	9.543200029
833	87	9.374894773
833	216	21.38405177
833	225	10.30394412
833	226	15.32030278
833	248	25.79509676
833	259	22.85811276
833	272	11.89411224
833	292	20.48540904
833	299	15.22735769
833	304	28.07064852
833	306	11.46702536
833	315	10.38048981
833	316	27.10431197
833	329	21.6152121
833	462	24.20288452
834	8	14.9602264
834	11	12.84303166
834	12	17.98781818
834	17	19.53410731
834	58	18.32737969
834	75	14.45170227
834	96	20.65687836
834	117	18.32741759
834	134	13.79751891
834	135	12.50468635
834	199	10.69187995
834	251	13.85322515
834	320	15.27617047
834	341	28.0678913
834	382	23.17175112
834	433	9.63602622
834	441	24.95290739
834	484	24.37994909
834	499	11.41481912
835	43	22.67857166
835	86	11.19359868
835	95	26.45225177
835	106	23.58943157
835	168	11.74538166
835	181	15.07444239
835	221	20.45317607
835	227	10.87233968
835	439	9.181271545
835	447	15.82300022
835	453	10.60068987
835	468	13.62049826
835	496	25.12328124
836	48	10.40565988
836	103	24.72313755
836	111	13.08657175
836	125	25.32258982
836	230	15.73879036
836	254	16.87026164
836	256	19.7963559
836	284	24.52627497
836	323	24.1104896
836	347	28.54286025
836	377	9.859139158
836	398	18.64646298
836	481	21.54834664
837	15	14.426743
837	29	22.32864379
837	33	9.330122713
837	120	12.04627877
837	143	17.70984176
837	144	9.238076953
837	244	15.26345805
837	262	13.23236225
837	293	27.01551055
837	298	15.97592826
837	303	16.11608815
837	424	24.00454722
838	24	23.61049314
838	27	9.892916847
838	49	11.41075373
838	55	22.37256923
838	71	14.82015093
838	113	13.95824701
838	156	20.99139478
838	195	24.16077615
838	200	14.65604378
838	206	17.14289527
838	222	28.35683915
838	235	19.0390507
838	279	12.04154578
838	311	26.22150985
838	362	12.00322802
838	399	22.93578035
838	418	13.19814271
839	2	19.84602433
839	24	25.57961255
839	27	25.78781226
839	55	9.43133924
839	71	28.67904217
839	164	19.82587781
839	195	22.97142116
839	206	8.950159719
839	235	26.92584307
839	240	13.31659873
839	279	17.34923574
839	285	27.53390972
839	302	12.51668733
839	353	23.77896989
839	362	9.62566468
839	380	26.25415067
839	418	9.513368184
839	474	20.71651624
839	493	18.44787968
840	21	19.66530116
840	205	9.164271468
840	273	10.24484972
840	333	9.632383977
840	344	13.35268875
840	386	14.37046301
840	441	26.37545819
840	446	11.41322238
840	459	13.92256069
841	3	19.48226966
841	92	18.40554762
841	138	27.25454188
841	161	21.83658528
841	175	24.42155176
841	194	26.10214715
841	203	22.06551728
841	321	21.32995962
841	444	26.76684169
841	491	28.4918832
842	1	13.88846196
842	45	14.6979039
842	46	24.41230455
842	97	10.35161099
842	266	11.3239797
842	312	27.53822764
842	317	10.6642627
842	319	18.86380098
842	336	18.07049975
842	368	14.26199542
842	400	13.66745725
842	421	10.77286274
842	479	19.35099605
843	25	22.44762957
843	69	11.69313348
843	105	18.26361148
843	112	23.42692548
843	114	22.84698009
843	142	12.19742983
843	217	16.03490823
843	348	23.77481843
843	403	23.35708478
843	456	10.34794789
844	59	24.29609042
844	76	10.77753798
844	119	26.04696057
844	127	16.07686348
844	260	21.44084933
844	274	9.950364884
844	277	11.93062895
844	283	21.92178548
844	304	28.70744443
844	329	15.4933514
844	432	22.42081314
844	443	14.22204809
845	15	15.87011206
845	20	16.54699438
845	29	16.93832255
845	33	15.62340147
845	143	10.63949274
845	144	24.59551442
845	177	19.92626507
845	197	11.63973429
845	278	15.09491966
845	293	10.37727785
845	298	15.50505256
845	303	25.40032737
845	416	21.14309593
846	14	17.07602783
846	82	15.67050254
846	122	11.9375899
846	213	9.265846818
846	223	25.98600436
846	325	14.34280103
846	335	9.930188888
846	341	26.0453018
846	367	16.50081972
846	384	16.46469245
846	437	22.10713614
847	18	19.61472909
847	35	12.18632989
847	76	20.81211437
847	121	11.81971171
847	216	15.13606854
847	259	10.52141575
847	272	24.06243899
847	274	23.1088177
847	304	9.588629574
847	316	10.77772518
847	329	24.35532843
847	358	24.94907645
847	375	16.12362213
847	443	17.45843059
847	455	17.28306976
847	460	19.16840261
847	462	26.51595642
848	70	18.56266604
848	85	20.48222859
848	145	14.06445358
848	340	19.65912163
848	371	12.79279697
848	405	14.07466879
848	408	18.50457602
848	409	9.808680497
848	426	26.94013592
848	471	11.08478503
849	2	25.78519931
849	55	13.93210893
849	164	10.76710131
849	206	15.9793089
849	207	20.7228533
849	214	19.76519713
849	240	9.707803399
849	268	20.59462106
849	282	20.24600775
849	285	13.03262487
849	302	8.953219754
849	332	19.41346968
849	353	15.71755333
849	362	20.00770296
849	380	18.23947371
849	401	29.39362167
849	418	21.1800179
849	419	20.63652698
849	438	25.25742245
849	457	16.11011461
849	474	10.329176
849	478	18.20716312
849	493	16.1437995
850	3	14.14189571
850	23	25.31746159
850	65	15.8515569
850	109	13.61602171
850	161	13.69339497
850	170	24.56115504
850	175	12.39036092
850	209	23.60631262
850	247	11.13820174
850	275	14.09867231
850	360	21.47943105
850	404	13.68947294
850	444	12.02800729
850	451	23.78536958
851	16	28.03008247
851	25	9.059300305
851	105	10.67915966
851	184	9.009518161
851	217	13.45729467
851	228	25.07479906
851	264	15.80399668
851	288	13.24875957
851	348	23.73066372
851	412	24.17565142
851	427	11.48409608
851	456	15.50041188
852	10	26.77410098
852	51	17.39279555
852	114	10.70814647
852	138	24.25080989
852	140	29.26568439
852	142	25.3647226
852	158	15.94909796
852	229	14.14200129
852	234	16.52018355
852	334	11.02094863
852	355	24.20632126
852	395	16.40655257
852	491	26.11571833
853	91	15.06226578
853	115	16.7774515
853	125	21.32462983
853	167	12.61980677
853	179	15.12548961
853	249	22.29655467
853	253	16.72693723
853	301	11.77486642
853	308	11.77947785
853	351	20.55477524
853	358	23.84960501
853	370	11.60817288
853	389	8.762104672
853	393	23.79517548
853	469	15.05051118
854	5	24.95821962
854	57	12.54643124
854	94	13.12060885
854	118	22.93632888
854	129	20.57532922
854	185	14.32414353
854	192	11.2075118
854	212	10.50409683
854	215	12.42009623
854	258	23.27736536
854	294	24.34789884
854	296	24.03577827
854	379	11.19939034
854	385	25.29438024
854	473	14.31035393
854	486	13.96712552
854	488	27.4982177
855	10	27.67714635
855	51	16.19197348
855	114	26.80283607
855	138	10.39676856
855	140	25.29948958
855	158	24.99714499
855	194	24.31301038
855	203	8.960071426
855	210	23.9558974
855	234	21.02523101
855	321	12.80781411
855	334	22.72998358
855	355	10.5581884
855	395	12.40709498
855	491	12.55435505
856	38	16.58940225
856	68	23.11963859
856	108	20.01847228
856	123	26.67220822
856	191	25.49851556
856	257	10.73179099
856	295	9.022741063
856	305	23.07676271
856	342	21.22615283
856	345	20.03358787
856	364	24.17392585
856	373	24.26946783
856	383	9.705840367
856	410	17.9895079
856	420	24.05636756
856	436	25.69372925
856	449	18.77929137
856	458	19.48411971
856	495	24.41147923
857	93	14.06760996
857	100	10.3877609
857	110	17.28200664
857	128	25.05093659
857	155	16.84591876
857	258	28.59865349
857	265	30.37506908
857	318	21.03982168
857	330	24.65334288
857	356	9.329929982
857	374	24.91103112
857	390	15.97266394
857	397	17.55267954
857	442	12.92753633
857	490	13.6097688
858	18	16.28752477
858	35	27.86875027
858	56	20.17941668
858	79	11.66940916
858	121	25.32031199
858	153	17.4672016
858	173	16.72546638
858	219	9.628782341
858	278	24.91822002
858	307	11.12728728
858	338	15.29000673
858	375	27.50105298
858	416	29.69821064
858	462	26.93496475
858	483	14.26308314
859	70	20.97458443
859	78	24.22242049
859	123	15.81571622
859	126	8.930181191
859	150	12.4597362
859	157	8.749365867
859	163	10.61552342
859	180	16.86199197
859	188	11.83482063
859	231	12.28315459
859	250	9.104866931
859	281	13.66033725
859	286	15.31493588
859	290	13.12370883
859	291	25.52887192
859	342	25.5503505
859	345	22.20482746
859	373	16.86564878
859	420	16.07090227
859	449	18.83703098
859	480	18.50337679
860	20	11.81637502
860	29	27.85554624
860	56	27.68595568
860	128	25.08739013
860	130	15.83101588
860	153	13.50610716
860	173	12.97291571
860	177	9.018305199
860	197	12.01186625
860	278	21.50777431
860	293	22.68515941
860	416	9.357981937
860	483	14.93794959
860	490	26.06561023
861	20	13.5529567
861	93	14.17453004
861	100	13.79860573
861	128	15.22252598
861	130	13.40291834
861	153	24.48670847
861	173	24.88950085
861	177	15.08085915
861	197	20.16673836
861	356	14.7883956
861	374	16.867801
861	397	17.83406135
861	416	16.68446316
861	490	14.8578923
862	31	20.83840724
862	48	22.20821591
862	76	27.55277903
862	111	16.49054238
862	127	9.740960183
862	230	16.40723063
862	254	13.24444128
862	271	23.21162253
862	274	24.30235776
862	277	14.38599863
862	323	12.77937023
862	432	11.12199768
862	443	14.79004508
862	455	18.24609647
863	6	9.282416097
863	14	20.48204514
863	62	9.488171159
863	77	11.10528839
863	99	11.58315645
863	147	10.83788208
863	171	24.59346702
863	174	25.153004
863	202	12.61200182
863	237	16.9619523
863	314	16.05849785
863	325	24.0741904
863	350	24.80763796
863	357	19.19449081
863	391	9.71948717
863	422	24.59384685
863	461	11.05975832
863	464	11.62537011
864	11	24.14425058
864	12	15.74061849
864	17	11.75648634
864	58	11.01649401
864	117	16.70918645
864	135	10.97865574
864	199	15.99211276
864	251	22.9860724
864	309	20.3866121
864	333	17.51103716
864	344	21.06532874
864	382	12.61361569
864	386	15.72815441
864	433	11.67623335
864	441	13.32401879
864	446	15.24316158
864	499	10.6459665
865	22	9.753345793
865	176	19.98661567
865	191	29.50283438
865	242	27.16336986
865	257	12.68038315
865	286	22.37271369
865	295	24.88748436
865	305	15.98670905
865	342	11.86273052
865	345	13.89192821
865	364	9.064909131
865	373	17.41304924
865	381	28.80518735
865	387	9.316019621
865	407	20.97022136
865	420	18.70349843
865	458	8.935059267
865	476	19.39846232
866	38	17.56155321
866	40	24.27761944
866	41	12.77154435
866	108	14.35118511
866	123	26.28058529
866	166	10.12145805
866	180	24.25424267
866	248	22.44882761
866	269	9.064303296
866	299	20.80130652
866	313	12.11677143
866	349	11.89091436
866	354	15.72423598
866	415	9.462035548
866	448	11.78841614
866	465	18.88779053
866	495	16.62841201
867	56	11.65688336
867	79	13.67818801
867	115	21.73034412
867	128	24.91803331
867	130	14.06878854
867	153	9.003683579
867	173	9.641761653
867	177	14.07338026
867	197	25.52866698
867	219	25.61679912
867	278	26.95029182
867	374	27.83229261
867	416	12.86661498
867	483	10.08889731
868	51	9.989204619
868	114	14.6908952
868	138	12.03065556
868	140	15.58175773
868	158	19.56531974
868	194	26.79532545
868	203	15.06094582
868	204	24.97437042
868	210	20.41740177
868	229	12.9350279
868	234	10.39761217
868	334	9.230345092
868	355	15.9453174
868	395	9.553167126
868	491	12.98959066
869	56	9.719953047
869	79	15.25391604
869	115	12.26549279
869	128	20.3801428
869	130	13.62332177
869	153	14.14995995
869	165	22.60482869
869	167	14.87406158
869	173	16.78090956
869	177	26.92332955
869	351	15.84340412
869	374	22.44108966
869	416	25.22289128
869	483	17.41687833
870	59	21.88801952
870	76	9.567052935
870	127	19.48327706
870	259	26.59401165
870	260	27.13090896
870	272	23.71890099
870	274	9.315973372
870	277	14.7262859
870	283	23.42747889
870	304	24.03029121
870	306	24.31895404
870	329	12.31228513
870	432	27.65440073
870	443	14.17810746
871	32	22.43628298
871	52	25.0141452
871	64	9.459949426
871	66	17.96246298
871	88	17.72399608
871	90	12.13858663
871	211	25.47498537
871	267	24.48302435
871	332	19.89693416
871	337	9.406294475
871	402	12.11245594
871	413	15.25874766
871	419	24.20553562
871	467	18.96551403
871	478	18.99541784
872	44	9.914830474
872	59	21.7921047
872	67	22.58082915
872	76	25.28545808
872	87	10.53971712
872	132	24.01235563
872	225	11.0859732
872	226	19.27952009
872	259	26.86124482
872	272	11.46269983
872	306	9.889522849
872	315	10.77625853
872	329	13.95808531
872	417	19.36251245
872	472	28.16565911
873	23	23.16898457
873	84	8.779793438
873	85	19.12961412
873	92	11.16245817
873	151	11.57792926
873	170	16.33398771
873	239	20.01254546
873	405	20.75799833
873	430	22.54770372
873	454	23.67529475
874	91	13.94827354
874	115	21.89063537
874	125	14.2359155
874	167	16.26189467
874	179	11.24634839
874	249	26.85440136
874	253	15.35124005
874	301	10.41813735
874	308	10.34828508
874	358	17.84661704
874	370	13.83718361
874	389	9.376720957
874	393	18.04780508
874	460	24.57303186
874	469	17.29271519
875	5	14.45669456
875	47	16.4880238
875	57	24.04443677
875	93	27.56887767
875	94	17.84565512
875	128	23.71648954
875	129	11.26789869
875	165	12.35731885
875	172	22.6802659
875	215	24.85556568
875	258	26.72046172
875	265	11.59283278
875	296	15.87292157
875	351	19.46233444
875	374	20.335591
875	397	20.51715725
875	473	18.52769293
875	486	17.64802686
876	6	25.67108012
876	19	19.09716064
876	99	17.95951651
876	154	27.15653654
876	171	10.00761051
876	190	18.92678338
876	245	16.80765273
876	297	15.54517948
876	327	17.38905019
876	328	11.26542641
876	357	14.22836427
876	391	21.68661103
876	422	9.978833097
876	434	23.40855391
876	440	24.02827476
876	497	21.15626497
877	40	15.24912369
877	70	25.9415627
877	123	20.3807474
877	126	23.46128795
877	145	12.34047686
877	157	24.48180833
877	166	24.42692098
877	180	16.90301963
877	188	20.20884282
877	189	10.224035
877	231	21.88755865
877	250	26.45621679
877	343	10.17563776
877	354	13.53319851
877	408	11.0032385
877	415	25.83078321
877	448	18.15768274
877	465	16.74423467
877	471	27.43975335
878	19	21.39392588
878	159	21.03254579
878	171	13.61723086
878	190	11.88202355
878	245	15.07565201
878	255	22.41362183
878	297	10.40045113
878	327	11.17726406
878	328	10.20511809
878	357	22.70652809
878	422	12.08655778
878	423	26.19523319
878	434	14.40469941
878	497	27.47673826
879	91	12.23520826
879	115	23.87171722
879	125	14.95077075
879	167	16.98268
879	179	11.19554537
879	249	23.39289088
879	253	18.05551328
879	301	9.660196994
879	308	11.65265674
879	319	28.9092704
879	358	21.78122758
879	370	11.96038103
879	389	9.206973902
879	393	16.45813565
879	469	14.51406257
880	103	15.69908268
880	124	12.39185264
880	168	24.21029078
880	227	22.34947726
880	287	18.28883037
880	322	24.16169004
880	398	19.64916248
880	411	14.829522
880	447	12.63913078
880	453	18.93486341
880	468	22.23206384
880	477	8.730668367
880	496	10.0968871
881	4	19.45762635
881	65	13.12183824
881	109	25.11017299
881	110	25.31756573
881	175	27.54336379
881	187	18.98798293
881	247	26.05735737
881	275	20.84374663
881	318	13.95714292
881	339	20.71972142
881	360	17.67401306
881	404	20.84870187
881	444	28.76040998
882	70	13.049315
882	78	25.04687701
882	123	22.32777156
882	126	13.96058166
882	145	14.72836533
882	150	25.05252421
882	157	13.34201639
882	163	16.89133438
882	180	20.51889766
882	188	9.933369195
882	189	21.24023551
882	231	19.01312061
882	250	13.46908296
882	281	16.00691714
882	290	20.62224755
882	343	20.8981118
882	354	29.0209912
882	371	24.47473738
882	408	16.83071098
882	471	17.60499099
882	480	24.54150346
883	9	22.68289833
883	36	14.54290422
883	68	22.38089281
883	136	26.9930476
883	146	10.58132431
883	162	24.46208751
883	191	8.95090254
883	218	23.57708134
883	241	18.332458
883	257	22.39028967
883	263	11.13647035
883	280	15.50030937
883	305	10.07266303
883	331	27.1577201
883	364	21.35470829
883	381	14.24650147
883	387	27.37554032
883	407	9.922158283
883	410	11.68792298
883	436	13.87634114
883	458	28.71174666
884	22	9.743217037
884	52	23.08161386
884	176	14.68771807
884	241	19.46117006
884	242	14.67857221
884	257	22.82311639
884	263	22.89612726
884	280	26.01606782
884	305	17.02936859
884	310	16.80968395
884	331	26.49686862
884	342	20.67443915
884	345	25.40631792
884	364	10.3866369
884	365	22.25221124
884	381	19.20973596
884	387	9.512392964
884	406	15.25155808
884	407	18.05296891
884	431	18.71816424
884	458	13.18281963
884	476	10.82597091
885	45	11.0918294
885	46	12.10820234
885	61	27.0710305
885	97	12.09443214
885	266	22.38662876
885	312	14.5721084
885	317	23.18228826
885	336	20.74453558
885	350	20.8108181
885	368	24.81449553
885	400	9.396965556
885	421	11.75284625
885	479	13.42365753
886	7	9.04059053
886	27	24.33260407
886	37	11.01870089
886	42	15.79468662
886	49	18.336622
886	63	17.33619102
886	71	16.89734824
886	98	8.971079269
886	101	15.62032974
886	137	8.858861911
886	140	24.45770837
886	182	24.50870336
886	193	11.90234023
886	194	24.13076066
886	196	16.58675883
886	200	18.04984109
886	201	9.995419478
886	204	16.27287546
886	210	22.51778205
886	220	25.93321137
886	222	24.1012563
886	232	19.85238889
886	252	23.95148929
886	326	9.103774409
886	392	25.0562978
886	475	16.86438028
887	22	15.04648804
887	38	24.73196634
887	123	22.46679804
887	126	23.25638928
887	150	22.50241058
887	157	25.24570423
887	180	27.03432346
887	231	18.93560987
887	257	12.72044186
887	286	13.49432524
887	295	17.93726812
887	305	28.55638477
887	342	8.854482591
887	345	8.933617318
887	364	14.5718805
887	373	9.870084218
887	383	26.34842299
887	387	15.00878166
887	420	10.18694835
887	449	15.98527492
887	458	10.53511034
888	1	16.32321381
888	26	25.8606438
888	45	21.06121907
888	46	19.87427263
888	97	8.934175151
888	266	10.34141278
888	300	20.13388899
888	317	11.90606271
888	368	10.57190726
888	400	17.29245589
888	421	15.6408222
888	479	13.66519941
889	55	25.35973857
889	164	15.07643595
889	207	16.38424831
889	211	17.20253355
889	214	13.42572016
889	240	13.25191587
889	268	14.5022334
889	282	16.0261036
889	285	9.765566145
889	302	13.57924676
889	332	10.57708742
889	337	22.28761893
889	353	15.06198542
889	380	16.32524218
889	401	21.55034277
889	419	11.87217824
889	438	25.01554871
889	457	14.82167754
889	474	9.787667788
889	478	10.04417677
889	498	25.50985494
890	18	17.38703401
890	35	9.101903432
890	121	10.84973598
890	216	20.50191119
890	253	17.4945922
890	259	17.57411203
890	304	15.80667303
890	308	26.1589376
890	316	14.02732977
890	358	14.06725118
890	375	9.716159345
890	443	26.47935391
890	455	15.77124071
890	460	12.45828191
891	41	11.75385984
891	166	15.65440267
891	248	10.85491757
891	269	15.43831294
891	292	14.60281236
891	299	12.51045209
891	307	27.84641507
891	313	8.992711148
891	338	18.50839013
891	349	8.858786282
891	354	26.97093279
891	415	15.67157963
891	448	21.07769602
891	462	18.33597113
891	465	25.27214191
891	495	23.25657587
892	5	23.39258492
892	47	23.49795337
892	93	21.34891387
892	128	15.32933904
892	129	16.78410016
892	130	23.89327967
892	165	9.513811643
892	172	27.18727577
892	265	11.31103753
892	296	25.22706394
892	351	13.41406222
892	374	13.92680169
892	397	15.73842677
892	486	25.99735817
893	44	19.71838061
893	59	25.26006432
893	76	9.392758801
893	87	19.35900793
893	259	15.64667577
893	272	13.17731574
893	274	10.30477262
893	277	25.22314483
893	304	14.46007424
893	306	14.12138086
893	316	25.2358311
893	329	9.17923457
893	443	15.32394918
894	30	14.28727483
894	34	26.43334332
894	198	9.343318051
894	209	25.66602442
894	236	19.17802667
894	246	13.53184857
894	294	27.40102472
894	346	17.28855557
894	385	24.50840252
894	429	12.578021
894	451	21.02593514
894	482	10.91202516
894	484	24.28358466
894	488	16.60560472
894	492	16.57366811
895	4	10.80228108
895	110	10.69490878
895	129	27.94064817
895	155	11.08898738
895	185	24.50074708
895	187	11.45307379
895	212	22.19935941
895	215	13.36017185
895	258	9.562098202
895	265	25.91861411
895	294	25.95730792
895	318	16.61990453
895	339	12.1124747
895	360	20.12112202
895	379	13.41839393
895	390	10.70902426
895	442	14.11810053
895	486	16.30312604
896	18	21.07771276
896	56	18.63603669
896	79	11.57148883
896	153	14.25783064
896	173	13.5001668
896	177	25.47373873
896	219	9.905622102
896	278	20.23130416
896	307	11.99906645
896	338	17.56612631
896	416	22.54284401
896	483	11.7716891
897	57	26.18566356
897	61	11.49674741
897	73	16.75039175
897	118	17.03324439
897	148	15.55952845
897	174	9.627723445
897	192	25.6601348
897	202	24.91179502
897	312	26.46093691
897	350	23.35895343
897	385	22.47119903
897	461	21.54601147
897	464	17.97953825
898	8	22.88398541
898	34	23.61526931
898	75	11.18317161
898	96	9.795582571
898	104	23.24395364
898	134	10.86728635
898	223	19.74416618
898	236	20.81710185
898	246	11.58370328
898	320	9.976255127
898	341	18.4555717
898	346	9.727089139
898	452	16.88158659
898	482	16.20338612
898	484	13.60850404
899	0	22.01767818
899	20	9.129587752
899	29	11.49695494
899	177	15.46235404
899	197	11.95253329
899	293	24.58911008
899	303	24.23671178
899	356	26.33859486
899	416	17.79791236
899	489	30.75930856
899	490	14.47209837
900	36	14.20783392
900	68	12.90619101
900	136	27.95823624
900	146	16.24980819
900	162	16.45289093
900	191	10.06713688
900	257	16.74250979
900	263	19.85477413
900	295	21.53383995
900	305	12.43751859
900	364	24.74749373
900	381	26.16151971
900	383	18.83703249
900	407	15.35267621
900	410	8.816417936
900	436	10.52022499
900	458	27.91983922
901	15	17.19919293
901	41	24.47946088
901	143	14.16313031
901	278	13.97310786
901	293	14.74622803
901	298	15.19407693
901	307	27.67088043
901	359	10.57149424
901	372	9.789922173
901	495	22.38955322
902	18	26.72659438
902	41	12.96208576
902	166	20.88783458
902	216	25.13297524
902	248	9.399997233
902	269	20.71696171
902	292	11.97113896
902	299	12.32497937
902	307	21.81255463
902	313	9.82152315
902	338	14.25242748
902	349	9.67481173
902	372	26.60294977
902	415	21.11996075
902	448	27.78203389
902	462	14.2310241
902	495	26.21731441
903	48	27.35448282
903	91	18.48040302
903	111	24.61379664
903	125	9.11995565
903	179	10.13107931
903	230	18.40642129
903	253	20.75866134
903	254	24.62879218
903	301	13.80540978
903	308	14.00971334
903	323	20.84924219
903	358	16.27531223
903	370	26.27797711
903	377	27.85203796
903	389	17.34779692
903	393	15.96076842
903	455	24.48392123
903	460	18.43925343
904	17	25.90991996
904	58	24.80128025
904	178	26.0517687
904	205	14.54718821
904	273	19.40793675
904	333	10.53641319
904	344	9.280625402
904	382	26.1284885
904	386	17.36438184
904	433	27.65577909
904	441	12.07449318
904	446	13.08750001
904	459	19.69307548
904	499	27.27204191
905	18	18.51577629
905	56	18.77287472
905	79	11.29955779
905	153	15.50144784
905	173	14.82641082
905	219	9.79904126
905	278	23.33066987
905	307	11.67468207
905	338	16.63554064
905	416	25.06622542
905	483	12.79422731
906	21	23.92190581
906	31	8.981530554
906	116	26.48694061
906	119	13.93414386
906	127	18.46336497
906	260	14.61458829
906	271	9.915134061
906	273	28.55024546
906	277	17.40581193
906	284	17.13964494
906	361	28.49490994
906	425	16.99188189
906	432	11.89669212
907	4	14.17156783
907	94	23.25295268
907	110	11.995886
907	129	20.29350288
907	155	10.14581375
907	185	26.9474997
907	187	15.27556158
907	212	23.53766307
907	215	11.50596374
907	258	8.729637213
907	265	18.84099948
907	318	21.78507477
907	339	16.21486205
907	360	28.11587236
907	379	12.87001727
907	390	11.15749605
907	397	25.57787829
907	442	12.66749661
907	473	27.54238765
907	486	12.77281776
908	40	21.15509751
908	41	26.32486058
908	44	21.10516966
908	87	19.83070794
908	166	18.72253345
908	216	23.57275474
908	225	19.74439657
908	226	20.31729071
908	248	12.75799837
908	269	25.00208355
908	272	26.67065645
908	292	12.95595687
908	299	8.843349525
908	306	27.49911673
908	313	11.62407899
908	315	20.51011891
908	349	12.24639942
908	354	25.68849996
908	415	21.64437944
908	448	24.28777506
908	462	16.54363118
908	465	18.10954634
909	48	22.3180267
909	103	17.30678587
909	124	16.31325974
909	125	30.14206005
909	322	14.61757122
909	347	12.52564217
909	377	9.99515018
909	393	23.46366134
909	398	13.9251148
909	481	25.39270344
910	41	11.52130217
910	166	20.22560341
910	248	10.08105989
910	269	19.04530762
910	292	13.45914083
910	299	13.70550191
910	307	21.77867302
910	313	9.930584053
910	338	14.5028533
910	349	9.672772765
910	372	24.43879545
910	415	19.978924
910	448	26.61521936
910	462	16.04733667
910	495	23.66323657
911	7	10.05640801
911	37	8.861683634
911	42	10.71882276
911	63	23.34345829
911	98	10.05046515
911	101	9.753973389
911	137	11.41780937
911	140	16.24432391
911	182	18.23601624
911	193	14.88151721
911	194	12.68403136
911	196	9.988790577
911	201	8.942747178
911	204	10.86062173
911	210	13.06273699
911	232	13.61108665
911	234	27.89985013
911	252	19.87950889
911	326	10.00343436
911	475	19.11834984
911	491	25.09415329
912	9	10.24835108
912	95	17.92312637
912	146	14.09163134
912	191	18.47445473
912	218	26.08474883
912	241	9.002755387
912	242	12.92190259
912	263	9.590793745
912	280	8.994716087
912	305	15.67034721
912	310	24.86339806
912	331	10.73007327
912	364	25.00355914
912	365	14.10074802
912	381	8.809599544
912	387	27.45848767
912	406	27.23001115
912	407	11.32498466
912	431	25.02331945
912	476	16.28748638
912	494	17.02230536
913	15	20.27481911
913	20	13.24554578
913	29	14.43421886
913	33	18.57549544
913	143	12.7359855
913	144	26.71017229
913	177	16.73516872
913	197	10.20349101
913	278	16.13685933
913	293	11.28309613
913	298	19.86631882
913	303	24.45418353
913	416	18.05813648
914	26	15.46512674
914	45	26.60853561
914	46	12.38554804
914	53	14.73763228
914	97	11.31469761
914	154	25.10475085
914	237	30.76111296
914	266	18.87916712
914	300	19.60878536
914	317	24.65264436
914	350	26.08482753
914	368	15.84800215
914	388	17.54768445
914	400	20.40644956
914	421	24.82369627
914	479	9.015130966
914	485	14.09189004
915	0	17.18835401
915	10	22.07810724
915	16	24.3568662
915	28	9.207794899
915	39	22.53789334
915	69	15.34389694
915	141	11.14308907
915	142	13.97228355
915	158	24.17668492
915	244	17.73835873
915	261	18.92614226
915	303	19.36407126
915	396	15.93918122
915	489	14.62154863
916	5	11.66244327
916	45	12.83678302
916	47	10.22008706
916	57	18.38467812
916	61	28.0048146
916	94	20.49670947
916	129	21.92118524
916	172	11.72768794
916	249	19.8794209
916	296	11.46412304
916	312	12.57900237
916	336	12.0574005
916	400	16.39336731
916	421	16.73028562
916	473	16.83083745
917	20	10.87722762
917	29	25.11199857
917	93	25.20303645
917	100	25.25063793
917	128	23.90859009
917	130	15.53972173
917	153	15.76275123
917	173	15.28001907
917	177	9.647643459
917	197	12.29860363
917	278	25.00777783
917	293	24.8379551
917	356	26.47805803
917	374	25.95876687
917	416	10.31189781
917	483	17.93639256
917	490	22.0050874
918	6	8.902319256
918	14	27.27066445
918	62	10.54887772
918	77	13.45354461
918	99	10.94082558
918	147	9.214666333
918	171	24.78577252
918	174	22.34976374
918	202	10.13235809
918	237	12.91486901
918	314	19.86524388
918	350	17.88616451
918	357	17.59399362
918	391	11.6375618
918	461	9.522819687
918	464	10.3795452
919	35	29.22964075
919	76	9.885501836
919	87	27.56995275
919	121	26.7082964
919	127	22.20064915
919	216	26.75812285
919	259	13.47382844
919	272	18.04577481
919	274	10.3007105
919	277	23.53974762
919	304	11.37658353
919	306	21.31367647
919	316	20.0476591
919	329	12.72071495
919	443	10.680317
919	455	21.16496409
920	10	16.55101609
920	39	23.64655266
920	51	15.41828336
920	114	10.20689757
920	138	15.41034129
920	140	28.77587745
920	158	11.35636573
920	203	16.76398708
920	229	20.84816377
920	234	17.08282339
920	321	28.77438643
920	334	12.48653549
920	355	12.24802769
920	395	12.26433144
920	491	19.31947266
921	7	28.03676439
921	63	10.53159373
921	70	20.64230374
